Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2022-03-28 01:26:42,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 01:35:49,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 01:39:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 01:43:15,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 01:57:42,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:01:29,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:06:11,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:13:23,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:16:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:20:09,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:24:21,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:27:28,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:30:49,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:39:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:43:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:46:40,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:50:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:53:57,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 02:58:48,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:03:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:07:01,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:11:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:20:13,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:24:36,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:28:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:32:15,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:35:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:38:29,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:41:56,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 03:45:58,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 19:03:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 19:06:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 19:25:01,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 19:28:41,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 20:20:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 20:25:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 20:28:56,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 20:41:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 20:45:35,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 21:36:12,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 21:45:27,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 21:50:38,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 21:55:48,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:00:53,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:05:49,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:10:27,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:14:30,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:19:41,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:34:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:39:13,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:42:57,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:47:31,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:51:24,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 22:56:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 23:00:49,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 23:04:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 23:09:24,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-28 23:13:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 00:56:52,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 01:00:30,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 01:04:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 01:08:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 01:22:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 03:11:15,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 18:38:10,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 18:42:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 18:47:09,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 19:07:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 19:10:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 19:53:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 20:18:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 21:27:55,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 21:47:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 22:01:15,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 22:04:48,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 22:09:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-29 22:12:12,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 02:43:31,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 02:46:55,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 03:04:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 18:27:36,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 18:31:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 20:28:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 20:32:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 20:36:28,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 21:16:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 21:23:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 21:26:41,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 21:29:41,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:22:17,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:29:34,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:34:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:38:54,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:42:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 22:47:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 23:02:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 23:05:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-30 23:08:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 02:58:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:01:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:04:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:07:47,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:11:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:32:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:37:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:41:26,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:44:50,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 03:48:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:06:59,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:11:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:15:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:20:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:24:44,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 04:28:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:13:52,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:18:47,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:23:22,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:27:19,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:32:19,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:37:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:41:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:44:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:48:23,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 18:52:56,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 19:55:31,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:00:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:04:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:12:58,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:16:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:20:59,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:24:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:28:41,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:31:47,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:35:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:38:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:43:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:46:42,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 20:50:57,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 21:32:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 21:36:29,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 21:46:53,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 21:52:01,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 21:57:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 22:01:56,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 22:33:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 23:12:10,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 23:17:12,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 23:22:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-03-31 23:26:24,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:12:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:33:07,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:41:38,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:46:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:55:30,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 00:58:38,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:05:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:22:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:33:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:48:28,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:53:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 01:58:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:02:09,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:05:05,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:08:02,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:11:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:14:09,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:17:28,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:21:12,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:25:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:29:38,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:42:34,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:46:57,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:50:29,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:54:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 02:57:45,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 03:01:02,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 18:26:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 18:38:19,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 18:59:04,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:04:05,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:08:55,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:13:19,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:28:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:39:52,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:44:59,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:49:58,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:54:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 19:59:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:02:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:06:05,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:10:40,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:14:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:19:36,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:24:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:51:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:56:02,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 20:59:24,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:03:14,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:08:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:12:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:24:11,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:28:23,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:31:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:35:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:53:12,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-01 21:56:45,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 00:55:11,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 00:58:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:05:59,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:12:54,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:17:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:20:53,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:25:10,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:28:28,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:32:11,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:49:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 01:52:15,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 02:02:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 02:06:21,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 02:59:21,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:02:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:06:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:10:49,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:14:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:23:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:27:58,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:32:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:41:55,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 03:47:00,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:00:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:06:01,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:11:06,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:16:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:20:43,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:27:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:30:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:33:51,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:37:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:40:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:45:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:48:39,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:52:45,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:55:45,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 18:58:50,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:02:05,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:05:42,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:10:01,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:13:25,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:17:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:22:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:26:53,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:53:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 19:56:53,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:13:52,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:18:55,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:23:48,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:28:20,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:32:10,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:36:57,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:41:16,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:44:40,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:48:33,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 20:53:26,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 21:01:46,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 21:34:37,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:00:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:04:48,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:16:22,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:20:11,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:24:54,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:32:21,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:35:54,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:40:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:43:09,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:50:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:54:36,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 22:58:18,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:02:47,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:06:32,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:11:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:15:06,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:20:08,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:24:58,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-02 23:29:23,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-03 01:30:03,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
2022-04-03 01:38:34,VR2W-122360,A69-1601-13630,,,,,Pompgemaal
