Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2022-03-15 21:50:20,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:50:53,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:51:25,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:51:58,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:52:30,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:53:03,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:53:36,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-15 21:54:41,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:36:32,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:37:04,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:37:37,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:38:09,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:38:42,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:39:14,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-16 06:40:20,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:23:43,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:24:15,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:25:21,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:25:53,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:26:26,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:26:58,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:27:31,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:28:03,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:28:36,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:29:09,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:29:41,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
2022-03-17 22:30:14,VR2W-122360,A69-1601-7798,,,,,Pompgemaal
